L1,L2,L3
7.UAE NESA Compliance,T3.6.2.5,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.2.5,CCF: Patch Applied Inv
7.UAE NESA Compliance,T3.6.2.5,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.2.5,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.2.5,CCF: Privileged Account Modification Inv
7.UAE NESA Compliance,T3.6.2.5,CCF: Compromises Detected Inv
7.UAE NESA Compliance,T3.6.3,CCF: Physical Access Inv
7.UAE NESA Compliance,T3.6.3,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.3,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T3.6.3,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.3,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.3,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.3,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.3,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.3,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.3,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.3,CCF: Rogue Access Point Inv
7.UAE NESA Compliance,T3.6.3,CCF: Suspected Wireless Attack Inv
7.UAE NESA Compliance,T3.6.3,CCF: Malware Detected Inv
7.UAE NESA Compliance,T3.6.3,CCF: Vulnerability Detected Inv
7.UAE NESA Compliance,T3.6.3,CCF: Social Media Inv
7.UAE NESA Compliance,T3.6.3,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.3,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.3,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.3,CCF: Patch Applied Inv
7.UAE NESA Compliance,T3.6.3,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.3,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.3,CCF: Privileged Account Modification Inv
7.UAE NESA Compliance,T3.6.3,CCF: Compromises Detected Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Physical Access Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Rogue Access Point Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Suspected Wireless Attack Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Malware Detected Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Vulnerability Detected Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Social Media Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Patch Applied Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Privileged Account Modification Inv
7.UAE NESA Compliance,T3.6.3.1,CCF: Compromises Detected Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Physical Access Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Rogue Access Point Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Suspected Wireless Attack Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Malware Detected Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Vulnerability Detected Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Social Media Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Patch Applied Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Privileged Account Modification Inv
7.UAE NESA Compliance,T3.6.3.2,CCF: Compromises Detected Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Physical Access Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Rogue Access Point Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Suspected Wireless Attack Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Malware Detected Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Vulnerability Detected Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Social Media Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Patch Applied Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Privileged Account Modification Inv
7.UAE NESA Compliance,T3.6.3.3,CCF: Compromises Detected Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Physical Access Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Rogue Access Point Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Suspected Wireless Attack Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Malware Detected Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Vulnerability Detected Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Social Media Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Patch Applied Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Privileged Account Modification Inv
7.UAE NESA Compliance,T3.6.3.4,CCF: Compromises Detected Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Physical Access Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Rogue Access Point Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Suspected Wireless Attack Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Malware Detected Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Vulnerability Detected Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Social Media Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Patch Applied Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Privileged Account Modification Inv
7.UAE NESA Compliance,T3.6.3.5,CCF: Compromises Detected Inv
7.UAE NESA Compliance,T3.6.4,CCF: Physical Access Inv
7.UAE NESA Compliance,T3.6.4,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.4,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T3.6.4,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.4,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.4,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.4,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.4,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.4,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.4,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.4,CCF: Rogue Access Point Inv
7.UAE NESA Compliance,T3.6.4,CCF: Suspected Wireless Attack Inv
7.UAE NESA Compliance,T3.6.4,CCF: Malware Detected Inv
7.UAE NESA Compliance,T3.6.4,CCF: Vulnerability Detected Inv
7.UAE NESA Compliance,T3.6.4,CCF: Social Media Inv
7.UAE NESA Compliance,T3.6.4,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.4,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.4,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.4,CCF: Patch Applied Inv
7.UAE NESA Compliance,T3.6.4,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.4,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.4,CCF: Audit Log Inv
7.UAE NESA Compliance,T3.6.4,CCF: Privileged Account Escalation Inv
7.UAE NESA Compliance,T3.6.4,CCF: Compromises Detected Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Physical Access Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Rogue Access Point Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Suspected Wireless Attack Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Malware Detected Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Vulnerability Detected Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Social Media Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Patch Applied Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Audit Log Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Privileged Account Escalation Inv
7.UAE NESA Compliance,T3.6.4.1,CCF: Compromises Detected Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Physical Access Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Rogue Access Point Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Suspected Wireless Attack Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Malware Detected Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Vulnerability Detected Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Social Media Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Patch Applied Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Audit Log Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Privileged Account Escalation Inv
7.UAE NESA Compliance,T3.6.4.2,CCF: Compromises Detected Inv
7.UAE NESA Compliance,T3.6.5,CCF: Audit Log Inv
7.UAE NESA Compliance,T3.6.5,CCF: Privileged Account Escalation Inv
7.UAE NESA Compliance,T3.6.5,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.5,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.5,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.5,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.5,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.5,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.5,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.5,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.5.1,CCF: Audit Log Inv
7.UAE NESA Compliance,T3.6.5.1,CCF: Privileged Account Escalation Inv
7.UAE NESA Compliance,T3.6.5.1,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.5.1,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.5.1,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.5.1,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.5.1,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.5.1,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.5.1,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.5.1,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.5.2,CCF: Audit Log Inv
7.UAE NESA Compliance,T3.6.5.2,CCF: Privileged Account Escalation Inv
7.UAE NESA Compliance,T3.6.5.2,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.5.2,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.5.2,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.5.2,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.5.2,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.5.2,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.5.2,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.5.2,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.5.3,CCF: Audit Log Inv
7.UAE NESA Compliance,T3.6.5.3,CCF: Privileged Account Escalation Inv
7.UAE NESA Compliance,T3.6.5.3,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.5.3,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.5.3,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.5.3,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.5.3,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.5.3,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.5.3,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.5.3,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.5.4,CCF: Audit Log Inv
7.UAE NESA Compliance,T3.6.5.4,CCF: Privileged Account Escalation Inv
7.UAE NESA Compliance,T3.6.5.4,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.5.4,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.5.4,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.5.4,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.5.4,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.5.4,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.5.4,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.5.4,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.5.5,CCF: Audit Log Inv
7.UAE NESA Compliance,T3.6.5.5,CCF: Privileged Account Escalation Inv
7.UAE NESA Compliance,T3.6.5.5,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T3.6.5.5,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T3.6.5.5,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T3.6.5.5,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T3.6.5.5,CCF: Object Access Inv
7.UAE NESA Compliance,T3.6.5.5,CCF: User Misuse Inv
7.UAE NESA Compliance,T3.6.5.5,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T3.6.5.5,CCF: GeoIP Inv
7.UAE NESA Compliance,T3.6.6,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.6,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.6,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.6,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.6,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.6.1,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.6.1,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.6.1,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.6.1,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.6.1,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.6.2,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.6.2,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.6.2,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.6.2,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.6.2,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.6.3,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.6.3,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.6.3,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.6.3,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.6.3,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.6.5,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T3.6.6.5,CCF: Signature Activity Inv
7.UAE NESA Compliance,T3.6.6.5,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T3.6.6.5,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.6.5,CCF: Backup Activity Inv
7.UAE NESA Compliance,T3.6.7,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T3.6.7.3,CCF: Time Sync Error Inv
7.UAE NESA Compliance,T4.2.1,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T4.2.1,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T4.2.1,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T4.2.1,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T4.2.1,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T4.2.1,CCF: Object Access Inv
7.UAE NESA Compliance,T4.2.1,CCF: User Misuse Inv
7.UAE NESA Compliance,T4.2.1,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T4.2.1,CCF: GeoIP Inv
7.UAE NESA Compliance,T4.2.1,CCF: Social Media Inv
7.UAE NESA Compliance,T4.2.1,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T4.2.1,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T4.2.1,CCF: Privileged Account Modification Inv
7.UAE NESA Compliance,T4.2.1.3,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T4.2.1.3,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T4.2.1.3,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T4.2.1.3,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T4.2.1.3,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T4.2.1.3,CCF: Object Access Inv
7.UAE NESA Compliance,T4.2.1.3,CCF: User Misuse Inv
7.UAE NESA Compliance,T4.2.1.3,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T4.2.1.3,CCF: GeoIP Inv
7.UAE NESA Compliance,T4.2.1.3,CCF: Social Media Inv
7.UAE NESA Compliance,T4.2.1.3,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T4.2.1.3,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T4.2.1.3,CCF: Privileged Account Modification Inv
7.UAE NESA Compliance,T4.2.1.4,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T4.2.1.4,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T4.2.1.4,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T4.2.1.4,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T4.2.1.4,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T4.2.1.4,CCF: Object Access Inv
7.UAE NESA Compliance,T4.2.1.4,CCF: User Misuse Inv
7.UAE NESA Compliance,T4.2.1.4,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T4.2.1.4,CCF: GeoIP Inv
7.UAE NESA Compliance,T4.2.1.4,CCF: Social Media Inv
7.UAE NESA Compliance,T4.2.1.4,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T4.2.1.4,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T4.2.1.4,CCF: Privileged Account Modification Inv
7.UAE NESA Compliance,T4.2.2,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T4.2.2,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T4.2.2,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T4.2.2,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T4.2.2,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T4.2.2,CCF: Object Access Inv
7.UAE NESA Compliance,T4.2.2,CCF: User Misuse Inv
7.UAE NESA Compliance,T4.2.2,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T4.2.2,CCF: GeoIP Inv
7.UAE NESA Compliance,T4.2.2,CCF: Social Media Inv
7.UAE NESA Compliance,T4.2.2,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T4.2.2,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T4.2.2,CCF: Privileged Account Modification Inv
7.UAE NESA Compliance,T4.2.2.4,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T4.2.2.4,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T4.2.2.4,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T4.2.2.4,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T4.2.2.4,CCF: Suspicious Users Inv
7.UAE NESA Compliance,T4.2.2.4,CCF: Object Access Inv
7.UAE NESA Compliance,T4.2.2.4,CCF: User Misuse Inv
7.UAE NESA Compliance,T4.2.2.4,CCF: Unknown User Account Inv
7.UAE NESA Compliance,T4.2.2.4,CCF: GeoIP Inv
7.UAE NESA Compliance,T4.2.2.4,CCF: Social Media Inv
7.UAE NESA Compliance,T4.2.2.4,CCF: Critical Environment Error Inv
7.UAE NESA Compliance,T4.2.2.4,CCF: Config/Policy Change Inv
7.UAE NESA Compliance,T4.2.2.4,CCF: Privileged Account Modification Inv
7.UAE NESA Compliance,T4.2.4,CCF: Host Access Granted And Revoked Inv
7.UAE NESA Compliance,T4.2.4,CCF: Use Of Non-Encrypted Protocols Inv
7.UAE NESA Compliance,T4.2.4,CCF: Applications Accessed By User Inv
7.UAE NESA Compliance,T4.2.4,CCF: LogRhythm Data Loss Defender Log Inv
7.UAE NESA Compliance,T4.2.4,CCF: Suspicious Users Inv
