L1,L2,L3
7.UAE NESA Compliance,M6.2.1.2,CCF: Compromise Detected Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Abnormal Amount of Data Transferred
7.UAE NESA Compliance,M6.2.2,CCF: FIM Information
7.UAE NESA Compliance,M6.2.2,CCF: Data Loss Prevention
7.UAE NESA Compliance,M6.2.2,CCF: FIM General Activity
7.UAE NESA Compliance,M6.2.2,CCF: FIM Add Activity
7.UAE NESA Compliance,M6.2.2,CCF: FIM Abnormal Activity
7.UAE NESA Compliance,M6.2.2,CCF: GeoIP General Activity
7.UAE NESA Compliance,M6.2.2,CCF: GeoIP Blacklisted Region Activity
7.UAE NESA Compliance,M6.2.2,CCF: Misuse
7.UAE NESA Compliance,M6.2.2,CCF: Social Media Event
7.UAE NESA Compliance,M6.2.2,CCF: Config Change After Attack
7.UAE NESA Compliance,M6.2.2,CCF: Windows RunAs Privilege Escalation
7.UAE NESA Compliance,M6.2.2,CCF: Linux sudo Privilege Escalation
7.UAE NESA Compliance,M6.2.2,CCF: Local Account Created and Used
7.UAE NESA Compliance,M6.2.2,CCF: Privilege Escalation After Attack
7.UAE NESA Compliance,M6.2.2,CCF: Blacklist Location Auth
7.UAE NESA Compliance,M6.2.2,CCF: Backup Information
7.UAE NESA Compliance,M6.2.2,CCF: Non-Encrypted Protocol Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Early TLS/SSL Alarm
7.UAE NESA Compliance,M6.2.2,CCF: FIM Delete Activity Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Malware Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Vulnerability Detected Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Backup Failure Alarm
7.UAE NESA Compliance,M6.2.2,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Critical/PRD Envir Config/Policy Change Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Time Sync Error Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Critical/PRD Envir Patch Failure Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Critical/PRD Envir Signature Failure Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Audit Logging Stopped Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Audit Log Cleared Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Failed Audit Log Write Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Unknown User Account Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Priv Group Access Granted Alarm
7.UAE NESA Compliance,M6.2.2,CCF: Compromise Detected Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Abnormal Amount of Data Transferred
7.UAE NESA Compliance,M6.3.1,CCF: FIM Information
7.UAE NESA Compliance,M6.3.1,CCF: Data Loss Prevention
7.UAE NESA Compliance,M6.3.1,CCF: FIM General Activity
7.UAE NESA Compliance,M6.3.1,CCF: FIM Add Activity
7.UAE NESA Compliance,M6.3.1,CCF: FIM Abnormal Activity
7.UAE NESA Compliance,M6.3.1,CCF: GeoIP General Activity
7.UAE NESA Compliance,M6.3.1,CCF: GeoIP Blacklisted Region Activity
7.UAE NESA Compliance,M6.3.1,CCF: Misuse
7.UAE NESA Compliance,M6.3.1,CCF: Social Media Event
7.UAE NESA Compliance,M6.3.1,CCF: Config Change After Attack
7.UAE NESA Compliance,M6.3.1,CCF: Windows RunAs Privilege Escalation
7.UAE NESA Compliance,M6.3.1,CCF: Linux sudo Privilege Escalation
7.UAE NESA Compliance,M6.3.1,CCF: Local Account Created and Used
7.UAE NESA Compliance,M6.3.1,CCF: Privilege Escalation After Attack
7.UAE NESA Compliance,M6.3.1,CCF: Blacklist Location Auth
7.UAE NESA Compliance,M6.3.1,CCF: Backup Information
7.UAE NESA Compliance,M6.3.1,CCF: Non-Encrypted Protocol Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Early TLS/SSL Alarm
7.UAE NESA Compliance,M6.3.1,CCF: FIM Delete Activity Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Malware Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Vulnerability Detected Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Backup Failure Alarm
7.UAE NESA Compliance,M6.3.1,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Critical/PRD Envir Config/Policy Change Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Time Sync Error Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Critical/PRD Envir Patch Failure Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Critical/PRD Envir Signature Failure Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Unknown User Account Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Priv Group Access Granted Alarm
7.UAE NESA Compliance,M6.3.1,CCF: Compromise Detected Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Abnormal Amount of Data Transferred
7.UAE NESA Compliance,M6.3.1.1,CCF: FIM Information
7.UAE NESA Compliance,M6.3.1.1,CCF: Data Loss Prevention
7.UAE NESA Compliance,M6.3.1.1,CCF: FIM General Activity
7.UAE NESA Compliance,M6.3.1.1,CCF: FIM Add Activity
7.UAE NESA Compliance,M6.3.1.1,CCF: FIM Abnormal Activity
7.UAE NESA Compliance,M6.3.1.1,CCF: GeoIP General Activity
7.UAE NESA Compliance,M6.3.1.1,CCF: GeoIP Blacklisted Region Activity
7.UAE NESA Compliance,M6.3.1.1,CCF: Misuse
7.UAE NESA Compliance,M6.3.1.1,CCF: Social Media Event
7.UAE NESA Compliance,M6.3.1.1,CCF: Config Change After Attack
7.UAE NESA Compliance,M6.3.1.1,CCF: Windows RunAs Privilege Escalation
7.UAE NESA Compliance,M6.3.1.1,CCF: Linux sudo Privilege Escalation
7.UAE NESA Compliance,M6.3.1.1,CCF: Local Account Created and Used
7.UAE NESA Compliance,M6.3.1.1,CCF: Privilege Escalation After Attack
7.UAE NESA Compliance,M6.3.1.1,CCF: Blacklist Location Auth
7.UAE NESA Compliance,M6.3.1.1,CCF: Backup Information
7.UAE NESA Compliance,M6.3.1.1,CCF: Non-Encrypted Protocol Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Early TLS/SSL Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: FIM Delete Activity Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Malware Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Vulnerability Detected Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Backup Failure Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Critical/PRD Envir Config/Policy Change Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Time Sync Error Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Critical/PRD Envir Patch Failure Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Critical/PRD Envir Signature Failure Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Unknown User Account Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Priv Group Access Granted Alarm
7.UAE NESA Compliance,M6.3.1.1,CCF: Compromise Detected Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Abnormal Amount of Data Transferred
7.UAE NESA Compliance,T1.3.3,CCF: FIM Information
7.UAE NESA Compliance,T1.3.3,CCF: Data Loss Prevention
7.UAE NESA Compliance,T1.3.3,CCF: FIM General Activity
7.UAE NESA Compliance,T1.3.3,CCF: FIM Add Activity
7.UAE NESA Compliance,T1.3.3,CCF: FIM Abnormal Activity
7.UAE NESA Compliance,T1.3.3,CCF: GeoIP General Activity
7.UAE NESA Compliance,T1.3.3,CCF: GeoIP Blacklisted Region Activity
7.UAE NESA Compliance,T1.3.3,CCF: Misuse
7.UAE NESA Compliance,T1.3.3,CCF: Social Media Event
7.UAE NESA Compliance,T1.3.3,CCF: Config Change After Attack
7.UAE NESA Compliance,T1.3.3,CCF: Windows RunAs Privilege Escalation
7.UAE NESA Compliance,T1.3.3,CCF: Linux sudo Privilege Escalation
7.UAE NESA Compliance,T1.3.3,CCF: Local Account Created and Used
7.UAE NESA Compliance,T1.3.3,CCF: Privilege Escalation After Attack
7.UAE NESA Compliance,T1.3.3,CCF: Blacklist Location Auth
7.UAE NESA Compliance,T1.3.3,CCF: Backup Information
7.UAE NESA Compliance,T1.3.3,CCF: Non-Encrypted Protocol Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Early TLS/SSL Alarm
7.UAE NESA Compliance,T1.3.3,CCF: FIM Delete Activity Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Malware Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Vulnerability Detected Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Backup Failure Alarm
7.UAE NESA Compliance,T1.3.3,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Critical/PRD Envir Config/Policy Change Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Time Sync Error Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Critical/PRD Envir Patch Failure Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Critical/PRD Envir Signature Failure Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Unknown User Account Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Priv Group Access Granted Alarm
7.UAE NESA Compliance,T1.3.3,CCF: Compromise Detected Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Abnormal Amount of Data Transferred
7.UAE NESA Compliance,T1.3.3.1,CCF: FIM Information
7.UAE NESA Compliance,T1.3.3.1,CCF: Data Loss Prevention
7.UAE NESA Compliance,T1.3.3.1,CCF: FIM General Activity
7.UAE NESA Compliance,T1.3.3.1,CCF: FIM Add Activity
7.UAE NESA Compliance,T1.3.3.1,CCF: FIM Abnormal Activity
7.UAE NESA Compliance,T1.3.3.1,CCF: GeoIP General Activity
7.UAE NESA Compliance,T1.3.3.1,CCF: GeoIP Blacklisted Region Activity
7.UAE NESA Compliance,T1.3.3.1,CCF: Misuse
7.UAE NESA Compliance,T1.3.3.1,CCF: Social Media Event
7.UAE NESA Compliance,T1.3.3.1,CCF: Config Change After Attack
7.UAE NESA Compliance,T1.3.3.1,CCF: Windows RunAs Privilege Escalation
7.UAE NESA Compliance,T1.3.3.1,CCF: Linux sudo Privilege Escalation
7.UAE NESA Compliance,T1.3.3.1,CCF: Local Account Created and Used
7.UAE NESA Compliance,T1.3.3.1,CCF: Privilege Escalation After Attack
7.UAE NESA Compliance,T1.3.3.1,CCF: Blacklist Location Auth
7.UAE NESA Compliance,T1.3.3.1,CCF: Backup Information
7.UAE NESA Compliance,T1.3.3.1,CCF: Non-Encrypted Protocol Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Early TLS/SSL Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: FIM Delete Activity Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Malware Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Vulnerability Detected Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Backup Failure Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Critical/PRD Envir Config/Policy Change Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Time Sync Error Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Critical/PRD Envir Patch Failure Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Critical/PRD Envir Signature Failure Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Unknown User Account Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Priv Group Access Granted Alarm
7.UAE NESA Compliance,T1.3.3.1,CCF: Compromise Detected Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Abnormal Amount of Data Transferred
7.UAE NESA Compliance,T1.3.3.2,CCF: FIM Information
7.UAE NESA Compliance,T1.3.3.2,CCF: Data Loss Prevention
7.UAE NESA Compliance,T1.3.3.2,CCF: FIM General Activity
7.UAE NESA Compliance,T1.3.3.2,CCF: FIM Add Activity
7.UAE NESA Compliance,T1.3.3.2,CCF: FIM Abnormal Activity
7.UAE NESA Compliance,T1.3.3.2,CCF: GeoIP General Activity
7.UAE NESA Compliance,T1.3.3.2,CCF: GeoIP Blacklisted Region Activity
7.UAE NESA Compliance,T1.3.3.2,CCF: Misuse
7.UAE NESA Compliance,T1.3.3.2,CCF: Social Media Event
7.UAE NESA Compliance,T1.3.3.2,CCF: Config Change After Attack
7.UAE NESA Compliance,T1.3.3.2,CCF: Windows RunAs Privilege Escalation
7.UAE NESA Compliance,T1.3.3.2,CCF: Linux sudo Privilege Escalation
7.UAE NESA Compliance,T1.3.3.2,CCF: Local Account Created and Used
7.UAE NESA Compliance,T1.3.3.2,CCF: Privilege Escalation After Attack
7.UAE NESA Compliance,T1.3.3.2,CCF: Blacklist Location Auth
7.UAE NESA Compliance,T1.3.3.2,CCF: Backup Information
7.UAE NESA Compliance,T1.3.3.2,CCF: Non-Encrypted Protocol Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Early TLS/SSL Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: FIM Delete Activity Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Malware Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Vulnerability Detected Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Backup Failure Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Critical/PRD Envir Config/Policy Change Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Time Sync Error Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Critical/PRD Envir Patch Failure Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Critical/PRD Envir Signature Failure Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Unknown User Account Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Priv Group Access Granted Alarm
7.UAE NESA Compliance,T1.3.3.2,CCF: Compromise Detected Alarm
7.UAE NESA Compliance,T1.4.1,CCF: Data Loss Prevention
7.UAE NESA Compliance,T1.4.1.2,CCF: Data Loss Prevention
7.UAE NESA Compliance,T1.4.1.3,CCF: Data Loss Prevention
7.UAE NESA Compliance,T1.4.1.4,CCF: Data Loss Prevention
7.UAE NESA Compliance,T2.2.4,CCF: Backup Information
7.UAE NESA Compliance,T2.2.4,CCF: Backup Failure Alarm
7.UAE NESA Compliance,T2.2.4,CCF: Critical/PRD Envir Patch Failure Alarm
7.UAE NESA Compliance,T2.2.4,CCF: Critical/PRD Envir Signature Failure Alarm
7.UAE NESA Compliance,T2.2.4,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T2.2.4.2,CCF: Backup Information
7.UAE NESA Compliance,T2.2.4.2,CCF: Backup Failure Alarm
7.UAE NESA Compliance,T2.2.4.2,CCF: Critical/PRD Envir Patch Failure Alarm
7.UAE NESA Compliance,T2.2.4.2,CCF: Critical/PRD Envir Signature Failure Alarm
7.UAE NESA Compliance,T2.2.4.2,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T2.3.3,CCF: Data Loss Prevention
7.UAE NESA Compliance,T2.3.3,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,T2.3.3,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,T2.3.3,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T2.3.3.3,CCF: Data Loss Prevention
7.UAE NESA Compliance,T2.3.3.3,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,T2.3.3.3,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,T2.3.3.3,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T3.2.3,CCF: FIM Abnormal Activity
7.UAE NESA Compliance,T3.2.3,CCF: FIM Add Activity
7.UAE NESA Compliance,T3.2.3,CCF: FIM General Activity
7.UAE NESA Compliance,T3.2.3,CCF: FIM Information
7.UAE NESA Compliance,T3.2.3,CCF: Config Change After Attack
7.UAE NESA Compliance,T3.2.3,CCF: Windows RunAs Privilege Escalation
7.UAE NESA Compliance,T3.2.3,CCF: Linux sudo Privilege Escalation
7.UAE NESA Compliance,T3.2.3,CCF: Local Account Created and Used
7.UAE NESA Compliance,T3.2.3,CCF: Privilege Escalation After Attack
7.UAE NESA Compliance,T3.2.3,CCF: FIM Delete Activity Alarm
7.UAE NESA Compliance,T3.2.3,CCF: Critical/PRD Envir Config/Policy Change Alarm
7.UAE NESA Compliance,T3.2.3,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T3.2.3,CCF: Critical/PRD Envir Patch Failure Alarm
7.UAE NESA Compliance,T3.2.3,CCF: Critical/PRD Envir Signature Failure Alarm
7.UAE NESA Compliance,T3.2.3,CCF: Priv Group Access Granted Alarm
7.UAE NESA Compliance,T3.2.3.2,CCF: FIM Abnormal Activity
7.UAE NESA Compliance,T3.2.3.2,CCF: FIM Add Activity
7.UAE NESA Compliance,T3.2.3.2,CCF: FIM General Activity
7.UAE NESA Compliance,T3.2.3.2,CCF: FIM Information
7.UAE NESA Compliance,T3.2.3.2,CCF: Config Change After Attack
7.UAE NESA Compliance,T3.2.3.2,CCF: Windows RunAs Privilege Escalation
7.UAE NESA Compliance,T3.2.3.2,CCF: Linux sudo Privilege Escalation
7.UAE NESA Compliance,T3.2.3.2,CCF: Local Account Created and Used
7.UAE NESA Compliance,T3.2.3.2,CCF: Privilege Escalation After Attack
7.UAE NESA Compliance,T3.2.3.2,CCF: FIM Delete Activity Alarm
7.UAE NESA Compliance,T3.2.3.2,CCF: Critical/PRD Envir Config/Policy Change Alarm
7.UAE NESA Compliance,T3.2.3.2,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T3.2.3.2,CCF: Critical/PRD Envir Patch Failure Alarm
7.UAE NESA Compliance,T3.2.3.2,CCF: Critical/PRD Envir Signature Failure Alarm
7.UAE NESA Compliance,T3.2.3.2,CCF: Priv Group Access Granted Alarm
7.UAE NESA Compliance,T3.2.3.3,CCF: FIM Abnormal Activity
7.UAE NESA Compliance,T3.2.3.3,CCF: FIM Add Activity
7.UAE NESA Compliance,T3.2.3.3,CCF: FIM General Activity
7.UAE NESA Compliance,T3.2.3.3,CCF: FIM Information
7.UAE NESA Compliance,T3.2.3.3,CCF: Config Change After Attack
7.UAE NESA Compliance,T3.2.3.3,CCF: Windows RunAs Privilege Escalation
7.UAE NESA Compliance,T3.2.3.3,CCF: Linux sudo Privilege Escalation
7.UAE NESA Compliance,T3.2.3.3,CCF: Local Account Created and Used
7.UAE NESA Compliance,T3.2.3.3,CCF: Privilege Escalation After Attack
7.UAE NESA Compliance,T3.2.3.3,CCF: FIM Delete Activity Alarm
7.UAE NESA Compliance,T3.2.3.3,CCF: Critical/PRD Envir Config/Policy Change Alarm
7.UAE NESA Compliance,T3.2.3.3,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T3.2.3.3,CCF: Critical/PRD Envir Patch Failure Alarm
7.UAE NESA Compliance,T3.2.3.3,CCF: Critical/PRD Envir Signature Failure Alarm
7.UAE NESA Compliance,T3.2.3.3,CCF: Priv Group Access Granted Alarm
7.UAE NESA Compliance,T3.4.1,CCF: Abnormal Amount of Data Transferred
7.UAE NESA Compliance,T3.4.1,CCF: GeoIP Blacklisted Region Activity
7.UAE NESA Compliance,T3.4.1,CCF: GeoIP General Activity
7.UAE NESA Compliance,T3.4.1,CCF: Misuse
7.UAE NESA Compliance,T3.4.1,CCF: Blacklist Location Auth
7.UAE NESA Compliance,T3.4.1,CCF: Malware Alarm
7.UAE NESA Compliance,T3.4.1,CCF: Vulnerability Detected Alarm
7.UAE NESA Compliance,T3.4.1,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,T3.4.1,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,T3.4.1,CCF: Non-Encrypted Protocol Alarm
7.UAE NESA Compliance,T3.4.1,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T3.4.1,CCF: Early TLS/SSL Alarm
7.UAE NESA Compliance,T3.4.1,CCF: Unknown User Account Alarm
7.UAE NESA Compliance,T3.4.1,CCF: Compromise Detected Alarm
7.UAE NESA Compliance,T3.4.1.1,CCF: Abnormal Amount of Data Transferred
7.UAE NESA Compliance,T3.4.1.1,CCF: GeoIP Blacklisted Region Activity
7.UAE NESA Compliance,T3.4.1.1,CCF: GeoIP General Activity
7.UAE NESA Compliance,T3.4.1.1,CCF: Misuse
7.UAE NESA Compliance,T3.4.1.1,CCF: Blacklist Location Auth
7.UAE NESA Compliance,T3.4.1.1,CCF: Malware Alarm
7.UAE NESA Compliance,T3.4.1.1,CCF: Vulnerability Detected Alarm
7.UAE NESA Compliance,T3.4.1.1,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,T3.4.1.1,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,T3.4.1.1,CCF: Non-Encrypted Protocol Alarm
7.UAE NESA Compliance,T3.4.1.1,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T3.4.1.1,CCF: Early TLS/SSL Alarm
7.UAE NESA Compliance,T3.4.1.1,CCF: Unknown User Account Alarm
7.UAE NESA Compliance,T3.4.1.1,CCF: Compromise Detected Alarm
7.UAE NESA Compliance,T3.4.1.2,CCF: Config Change After Attack
7.UAE NESA Compliance,T3.4.1.2,CCF: Critical/PRD Envir Config/Policy Change Alarm
7.UAE NESA Compliance,T3.4.1.2,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T3.4.1.2,CCF: Critical/PRD Envir Patch Failure Alarm
7.UAE NESA Compliance,T3.4.1.2,CCF: Critical/PRD Envir Signature Failure Alarm
7.UAE NESA Compliance,T3.4.1.3,CCF: Malware Alarm
7.UAE NESA Compliance,T3.4.1.3,CCF: Vulnerability Detected Alarm
7.UAE NESA Compliance,T3.4.1.3,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,T3.4.1.3,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,T3.4.1.3,CCF: Non-Encrypted Protocol Alarm
7.UAE NESA Compliance,T3.4.1.3,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T3.4.1.3,CCF: Early TLS/SSL Alarm
7.UAE NESA Compliance,T3.4.1.3,"CCF: Compromise Detected Alarm"""
7.UAE NESA Compliance,T3.4.1.5,CCF: Data Loss Prevention
7.UAE NESA Compliance,T3.4.1.5,CCF: Malware Alarm
7.UAE NESA Compliance,T3.4.1.5,CCF: Vulnerability Detected Alarm
7.UAE NESA Compliance,T3.4.1.5,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,T3.4.1.5,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,T3.4.1.5,CCF: Non-Encrypted Protocol Alarm
7.UAE NESA Compliance,T3.4.1.5,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T3.4.1.5,CCF: Early TLS/SSL Alarm
7.UAE NESA Compliance,T3.4.1.5,CCF: Compromise Detected Alarm
7.UAE NESA Compliance,T3.4.1.7,CCF: Malware Alarm
7.UAE NESA Compliance,T3.4.1.7,CCF: Vulnerability Detected Alarm
7.UAE NESA Compliance,T3.4.1.7,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,T3.4.1.7,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,T3.4.1.7,CCF: Non-Encrypted Protocol Alarm
7.UAE NESA Compliance,T3.4.1.7,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T3.4.1.7,CCF: Early TLS/SSL Alarm
7.UAE NESA Compliance,T3.4.1.7,CCF: Compromise Detected Alarm
7.UAE NESA Compliance,T3.5.1,CCF: Backup Information
7.UAE NESA Compliance,T3.5.1,CCF: Backup Failure Alarm
7.UAE NESA Compliance,T3.5.1,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T3.5.1.2,CCF: Backup Information
7.UAE NESA Compliance,T3.5.1.2,CCF: Backup Failure Alarm
7.UAE NESA Compliance,T3.5.1.2,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T3.6.2,CCF: Abnormal Amount of Data Transferred
7.UAE NESA Compliance,T3.6.2,CCF: FIM Information
7.UAE NESA Compliance,T3.6.2,CCF: Data Loss Prevention
7.UAE NESA Compliance,T3.6.2,CCF: FIM General Activity
7.UAE NESA Compliance,T3.6.2,CCF: FIM Add Activity
7.UAE NESA Compliance,T3.6.2,CCF: FIM Abnormal Activity
7.UAE NESA Compliance,T3.6.2,CCF: GeoIP General Activity
7.UAE NESA Compliance,T3.6.2,CCF: GeoIP Blacklisted Region Activity
7.UAE NESA Compliance,T3.6.2,CCF: Misuse
7.UAE NESA Compliance,T3.6.2,CCF: Social Media Event
7.UAE NESA Compliance,T3.6.2,CCF: Config Change After Attack
7.UAE NESA Compliance,T3.6.2,CCF: Windows RunAs Privilege Escalation
7.UAE NESA Compliance,T3.6.2,CCF: Linux sudo Privilege Escalation
7.UAE NESA Compliance,T3.6.2,CCF: Local Account Created and Used
7.UAE NESA Compliance,T3.6.2,CCF: Privilege Escalation After Attack
7.UAE NESA Compliance,T3.6.2,CCF: Blacklist Location Auth
7.UAE NESA Compliance,T3.6.2,CCF: Backup Information
7.UAE NESA Compliance,T3.6.2,CCF: Non-Encrypted Protocol Alarm
7.UAE NESA Compliance,T3.6.2,CCF: Early TLS/SSL Alarm
7.UAE NESA Compliance,T3.6.2,CCF: FIM Delete Activity Alarm
7.UAE NESA Compliance,T3.6.2,CCF: Rogue Access Point Alarm
7.UAE NESA Compliance,T3.6.2,CCF: Suspected Wireless Attack Alarm
7.UAE NESA Compliance,T3.6.2,CCF: Malware Alarm
7.UAE NESA Compliance,T3.6.2,CCF: Vulnerability Detected Alarm
7.UAE NESA Compliance,T3.6.2,CCF: Backup Failure Alarm
7.UAE NESA Compliance,T3.6.2,CCF: LogRhythm Silent Log Source Error Alarm
7.UAE NESA Compliance,T3.6.2,CCF: Critical/PRD Envir Config/Policy Change Alarm
7.UAE NESA Compliance,T3.6.2,CCF: Time Sync Error Alarm
7.UAE NESA Compliance,T3.6.2,CCF: Critical/PRD Envir Patch Failure Alarm
7.UAE NESA Compliance,T3.6.2,CCF: Critical/PRD Envir Signature Failure Alarm
7.UAE NESA Compliance,T3.6.2,CCF: Audit Logging Stopped Alarm
7.UAE NESA Compliance,T3.6.2,CCF: Audit Log Cleared Alarm
